q1640	Who was Prime Minister of Canada from 12 October 1917-10 July 1920?
q1641	Who was Prime Minister of Canada from 10 July 1920-29 December 1921?
q1642	When was the spy who dumped me released throughout the United States?
q1643	When was the spy who dumped me released at Regency Village Theater in LA?
q1644	When was the spy who dumped me released in Los Angeles?
q1645	When was the Spy who dumped me released throughout the United States?
q1646	What overall episode of dc legends of tomorrow is invasion?
q1647	What episode in season 2 of dc legends of tomorrow is invasion?
q1648	The dna directed synthesis of an rna molecule is a process called?
q1649	The dna directed synthesis of an rna molecule is performed by an enzyme called?
q1650	Which woman wrote the screenplay for the greatest showman?
q1651	Which man wrote the screenplay for the greatest showman?
q1652	Where is the cash explosion tv show originally taped?
q1653	Where is the second location the cash explosion tv show taped?
q1654	Where is the cash explosion tv show taped in 1987?
q1655	Where is the cash explosion tv show taped in 2017?
q1656	Who plays the female detective in the TV show person of interest?
q1657	Who plays the female detective in the episode person of interest of Law & Order: Criminal Intent?
q1658	Who plays the female detective in the TV series person of interest?
q1659	Who plays the female detective in the Law & Order: Criminal Intent episode person of interest?
q1660	What network channel will rick and morty season 3 be on?
q1661	What specific network will rick and morty season 3 be on?
q1662	When did texas city, texas become incorporated as part of united states?
q1663	When did texas county, Missouri become part of united states by changing its name to Texas?
q1664	When did texas county, Oklahoma become part of united states?
q1665	When did the state texas become part of united states?
q1666	When did the 2017 film justice league come out in canada?
q1667	When did the 2001 TV series justice league come out in canada?
q1668	When did justice league unlimited come out in canada?
q1669	When did justice league: Crisis on Two Earths come out in canada?
q1670	When did justice league: War come out in canada?
q1671	Who wrote the song "Total Eclipse of the Heart"?
q1672	Who produced the song "Total Eclipse of the Heart"?
q1673	Who recorded the original song "Total Eclipse of the Heart"?
q1674	Who originally recorded "Total Eclipse of The Heart"?
q1675	Who wrote the song "Total Eclipse of The Heart"?
q1676	Who produced the song "Total Eclipse of The Heart"?
q1677	Who is the minister of trade and industry in south africa in 2017?
q1678	Who is the minister of trade and industry in south africa in 2016?
q1679	Who is the minister of trade and industry in south africa in 2015?
q1680	Who was the minister of trade and industry in South Africa in 2017?
q1681	Who was the minister of trade and industry in South Africa in 2016?
q1682	Who was the minister of trade and industry in South Africa in 2015?
q1683	Who sings lead vocals in "Next to Me" by Imagine Dragons?
q1684	Who sings background vocals in "Next to Me" by Imagine Dragons?
q1685	How many times did the chicago cubs franchise play in the world series as of 2016, including seasons as the Chicago white stockings?
q1686	How many times did the chicago cubs franchise play in the world series as of 2015, including seasons as the Chicago white stockings?
q1687	How many times have the Chicago Cubs went to the World series since becoming the Chicago Cubs?
q1688	How many total games were played by the Chicago Cubs in the World Series since becoming the Chicago Cubs?
q1689	Who was the winner of Britain's Got Talent in 2015?
q1690	What was Britain's Got Talent winning act in 2015?
q1691	Who plays ruths mum in home and away in 1989?
q1692	Who plays ruths mum in home and away since 2018?
q1693	From what companies does walmart get its great value products?
q1694	From what country does walmart contend it gets its great value products?
q1695	Where are Great Value products manufactured?
q1696	Where source does Walmart get its Great Value products from?
q1697	Which person won the men's us open golf in 2017?
q1698	Which country won the men's us open golf in 2017?
q1699	Which person won the women's us open golf in 2017?
q1700	Which country won the women's us open golf in 2017?
q1701	Who won the very first medal in asian games 2018 for india?
q1702	Who won 1st gold medal in asian games 2018 for india?
q1703	Who won 1st silver medal in asian games 2018 for india?
q1704	Who won 1st bronze medal in asian games 2018 for india?
q1705	In which state do the rivers Niger and Benue meet?
q1706	Where do the rivers Benue and Niger meet?
q1707	In what country does river benue and river niger meet?|What country does river benue and river niger meet?
q1708	In which state does river benue and river niger meet?|What state does the river Benue and river Niger meet?
q1709	In what city does river benue and river niger meet?|What city does river benue and river niger meet?|In what city does river Benue and river Niger meet in West Africa?
q1710	When was Sojourner Truth's "Ain't I a Woman?" speech delivered?
q1711	When was Sojourner Truth's "Ain't I a Woman?" speech written down in the Anti Slavery Bugle?
q1712	When was Sojourner Truth's "Ain't I a Woman?" speech first written down by Frances Dana Barker Gage?
q1713	When was the book Ain't I a Woman? Black Women and Feminism written?
q1714	Who is the current agriculture minister of india in 2017?
q1715	Who is the current agriculture minister of india in 2016?
q1716	Who is the current agriculture minister of india in 2015?
q1717	Who is the current agriculture minister of india in 2019?
q1718	Who is the current agriculture minister of india in 2014?
q1719	Who is the current agriculture minister of india in 2004?
q1720	What does the abbreviation gvwr expand to on a truck?
q1721	What does gvwr mean on a truck?
q1722	When was Dark They Were, and Golden-Eyed originally published in Thrilling Wonder Stories?
q1723	When was Dark They Were and Golden-Eyed published as part of the Writers Voices series?
q1724	When was dark they were and golden eyed first published?
q1725	When was dark they were and golden eyed published in the short-story collection, A medicine for Melancholy?
q1726	When was dark they were and golden eyed published in the short-story collection, S is for Space?
q1727	When did How to Train your dragon come out in Australia?
q1728	When did How to Train your dragon come out in the United States?
q1729	When did the song angel by Shaggy first come out?
q1730	When did the song angel by Madonna first come out?
q1731	When did the song angel by Sarah McLachlan first come out?
q1732	When did the Cleveland Browns re-establish their team?
q1733	When did the Cleveland Browns return to playing in the NFL?|When did the Cleveland Browns return to the NFL?
q1734	Where does the blastocyst implanted in the female human reproductive system typically?
q1735	Where does the blastocyst implanted in the female human reproductive system when ectopic pregnancy occurs?
q1736	Where does the blastocyst implanted in the female human reproductive system in a normal pregnancy?
q1737	Where does the blastocyst implanted in the female human reproductive system in an ectopic pregnancy?
q1738	Who sings rock with you since 2005?
q1739	Who sings rock with you since 1979?|Who sings 'Rock With You' in 1979?
q1740	Who sings rock with you since 2003?|Who sings "Rock With You" (2003)?
q1741	Who sings 'Rock with U' in 2008?
q1742	Who did kobe bryant beat in the 2002 finals?|Who did Kobe Bryant beat in the 2002 NBA Finals?
q1743	Who did kobe bryant beat in the 2001 finals?|Who did Kobe Bryant beat in the 2001 NBA Finals?
q1744	Who did kobe bryant beat in the 2000 finals?|Who did Kobe Bryant beat in the 2000 NBA Finals?
q1745	Who did kobe bryant beat in the 2009 finals?|Who did Kobe Bryant beat in the 2009 NBA Finals?
q1746	Who did Kobe Bryant beat in the 2010 NBA Finals?
q1747	Who did Kobe Bryant beat in the Olympic finals in 2012?|Who did Kobe Bryant beat in the Olympic finals in 2008?
q1748	Who played admiral Katrina Cornwell on Star Trek Discovery?
q1749	Who played admiral Brett Anderson on Star Trek Discovery?
q1750	Who has the record for three pointers in a game ncaa?
q1751	What is the record number of three pointers in a game ncaa?
q1752	By what name did the portuguese writer Gaspar Correia call the region that we now know as mumbai?
q1753	By what name did the portuguese explorer Duarte Barbosa call the region that we now know as mumbai?
q1754	What city did they film places in the heart?
q1755	Where did they film the family farm scenes in places in the heart?
q1756	What film did the term bye felicia come from?
q1757	What country did the term bye felicia come from?
q1758	Who plays Evan "Buck" Buckley on the tv show 9-1-1?
q1759	Who plays Madeline "Maddie" Buckley Kendall on the tv show 9-1-1?
q1760	Who has the most rbis in a single season in major league history?
q1761	Who has the most career rbis in major league history?
q1762	Who has the most rbis in a single game in major league history?
q1763	What team has the most RBIs in a single season in Major League history?
q1764	When did the first large california wildfire of 2017 start?
q1765	When did the October Northern california wildfires of 2017 start?
q1766	When did the December Southern california wildfires of 2017 start?
q1767	When was the start of France being occupied by Germany in WW2?
q1768	Over what span was France occupied by Germany in WW2?
q1769	When was france first occupied by germany in ww2?
q1770	When was france no longer officially occupied by germany in ww2?
q1771	When was most of france liberated and no longer occupied by germany in ww2?
q1772	When was france first officially occupied by germany in ww2 through armistice?
q1773	Who wrote the song "If I Ruled the World" from the West End musical Pickwick?
q1774	Who wrote the song "If I Ruled the World (Imagine That)" by Nas featuring Lauryn Hill?
q1775	Who wrote the 1963 song if i ruled the world?
q1776	Who wrote the 1996 song if i ruled the world?
q1777	When did flexible plywood come into use in furniture?
q1778	When did modern veneer core plywood come into use in furniture?
q1779	Where are electrons that are involved in a covalent bond located?
q1780	Where are electrons located with respect to each atom in a covalent bond?
q1781	Who plays Linda in Bobs Burgers?
q1782	Who plays Gloria, Linda's mother on Bobs Burgers?
q1783	Who plays the mother of Logan Barry Bush on Bobs Burgers?
q1784	Who plays Mudflap on Bobs Burgers?
q1785	Where do most of the flashbacks in the tv show this is us take place?
q1786	Where does the tv show this is us take place for Kate as an adult?
q1787	Where does the tv show this is us take place for Randall as an adult in early episodes?
q1788	Where does the tv show this is us take place for Kevin as an adult after he relocates to the East Coast?
q1789	What is the given name of the person who won season 7 of Rupaul's Drag Race?
q1790	What is the drag name of the person who won season 7 of Rupaul's Drag Race?
q1791	How many episodes are there in season 2 of the shannara chronicles as of November 22, 2017?
q1792	How many episodes are there in season 2 of the shannara chronicles as of November 15, 2017?
q1793	How many episodes are there in season 2 of the shannara chronicles as of November 8, 2017?
q1794	Which player has scored the maximum runs in test matches between India and Sri Lanka?|Which Sri Lankan player has scored the maximum runs in test matches between India and Sri Lanka?|Which player scored the most runs in test matches between Sri Lanka and India?
q1795	Which Indian player has scored the maximum runs in test matches between India and Sri Lanka?
q1796	Which team scored the most runs in a test match between Inda and Sri Lanka?
q1797	When did the byzantine empire start to decline slightly after major losses during Arab conquests?
q1798	When did the byzantine empire start to decline for a final time?
q1799	When did the byzantine empire first start to decline?
q1800	When did the byzantine empire final start to decline?
q1801	When did the first generation kindle fire come out in US?
q1802	When did the first generation kindle fire come out in Europe?
q1803	When did the first generation kindle fire come out in Japan?
q1804	When did the first generation kindle fire come out in the United States?
q1805	When did the first generation kindle fire come out in Europe?
q1806	When did the first generation kindle fire come out in Japan?
q1807	Who played bowed guitar on whitesnake still of the night?
q1808	Who played bass guitar on whitesnake still of the night?
q1809	Who played the bowed guitar on Whitesnake's song "Still of the Night"?
q1810	Who played the bass guitar on Whitesnake's song "Still of the Night"?
q1811	Which country won the battle of blackburn's ford?
q1812	Which army won the battle of blackburn's ford?
q1813	Which commander won the battle of blackburn's ford?
q1814	What us president is in the world golf hall of fame in 2009?
q1815	What us president is in the world golf hall of fame in 2011?
q1816	In what city does the story of the sound of music take place?
q1817	In what type of residence does the story of the sound of music take place?
q1818	Where did the story of the sound of music musical take place?
q1819	Where did the story of the sound of music film take place?
q1820	Where did the story of the sound of music live! take place?
q1821	Who is the original singer of  always on my mind?
q1822	Who is the original singer of  you’re always on my mind?
q1823	Who is the original singer of  you were on my mind?
q1824	Who were the Kane County Cougars affiliated with in 1991 and 1992?
q1825	Who were the Kane County Cougars affiliated with from 1993-2002?
q1826	Who were the Kane County Cougars affiliated with from 2003-2010?
q1827	Who were the Kane County Cougars affiliated with from 2011-2012?
q1828	Who were the Kane County Cougars affiliated with from 2013-2014?
q1829	Who have the Kane County Cougars been affiliated with since 2015?
q1830	Which America's cup was new zealand's first win?
q1831	What date did new zealand win its first america's cup?
q1832	Share of hydroelectric power in total captic electricity power produced in india as of 2019?
q1833	Share of utility-scale hydroelectric power in total electricity production capacity in india as of 2017?
q1834	Share of smaller scale hydroelectric power in total electricity produced in india as of 2017?
q1835	Who pitched the first no-hitter in orioles franchise history, with the St. Louis Browns?
q1836	Who pitched the first no-hitter in orioles history, after the team became the Baltimore Orioles?
q1837	Who pitched the first no-hitter on the road, in orioles franchise history?
q1838	Who pitched the first no-hitter at home, in orioles franchise history?
q1839	What was the Owl's name performed by Fred Rogers in  Mr. Rogers' Neighborhood?
q1840	What was the name of Owl portrayed by Stephen Lee in Mr. Rogers' Neighborhood?
q1841	What was the name of Owl portrayed by Mary Rawson in Mr. Rogers' Neighborhood?
q1842	What was the owls name in mr rogers performed by Fred Rogers?
q1843	What was the owls name in mr rogers portrayed by Mary Rawson?
q1844	What was the owls name in mr rogers portrayed by portrayed by Stephen Lee?
q1845	Which one of Cleveland's neighbors does jason sudeikis play on the cleveland show?
q1846	Which one of Cleveland's high school buddies does jason sudeikis play on the cleveland show?
q1847	Release date of south park fractured but whole for Microsoft Windows, PlayStation 4, and Xbox One?
q1848	Release date of south park fractured but whole for Nintendo Switch?
q1849	When did South Park:Fractured but Whole release on Windows, PS4, and Xbox One?
q1850	When did South Park:Fractured but Whole release on Nintendo Switch?
q1851	When was the greatest showman released in the theatre on the RMS Queen Mary 2?
q1852	When was the greatest showman released to all US theaters?
q1853	Who sings somebody's watching me?
q1854	Who sings the lyrics i always feels like somebody's watching me in a song released in 1997?
q1855	What is the average life expectancy for a West Highland White Terrier according to Wikipedia's overall assessment?
q1856	What is the average life expectancy for a West Highland White Terrier according to the American breed club?
q1857	What is the average life expectancy for a West Highland White Terrier according to a club survey?
q1858	What is the average life expectancy for a West Highland White Terrier according to veterinary clinic data from the UK?
q1859	What is the average life expectancy for a West Highland White Terrier according to the French Kennel Club database?
q1860	What is the name of the stadium for the Carolina Panthers?|What is the name of the stadium for the Charlotte MLS team?|What is the name of the stadium the Carolina Panthers usually play in?|What is the name of the stadium where the carolina panthers have played since 1996?
q1861	What is the name of the stadium the Carolina Panthers played in their first season?|What is the name of the stadium where the carolina panthers played through 1995?
q1862	In the book day of the locust where is tod hackett originally from?
q1863	In the film day of the locust where is tod hackett originally from?
q1864	When did MC Hammer's version of Can't Touch This come out?
q1865	When did Los Colorados version of Can't Touch This come out?
q1866	Who does the french footballer mbappe play for, since 31 August 2017?
q1867	Who does the french footballer mbappe play for from 2015-2016?
q1868	Who does the french footballer mbappe play for from 2016-2017?
q1869	For what club team has the French footballer Mbappé played for since 31 August 2017?
q1870	Who does the French footballer Mbappé play for internationally?
q1871	For what club team did the French footballer Mbappé play before  Paris Saint-Germain?
q1872	Who was the first singing brothers in the rock and roll hall of fame?
q1873	Who was the first singing brothers in the country music hall of fame?
q1874	When is the year did george mason go to the final four?
q1875	When is the season did george mason go to the final four?
q1876	Greenland is the largest island in the world in which continent it is physiographically situated?
q1877	Greenland is the largest island in the world in which continent it is politically situated?
q1878	Greenland is the largest island in the world in which continent it is culturally situated?
q1879	which continent is Greenland, largest island in the world situated physiographically?
q1880	which continent is Greenland, largest island in the world situated politically and culturally?
q1881	What is the meaning of nat in networking as full form?
q1882	What is the meaning of nat in networking in relation to function?
q1883	How many main story books are in stephen king's dark tower?
q1884	How many short story books are in stephen king's dark tower?
q1885	What has the hottest uncontested air temperature been on earth?
q1886	What has the hottest alleged ground temperature been on earth?
q1887	What has the hottest recorded satelllite temperature been on earth?
q1888	What has the hottest air temperature been on earth according to the WMO?
q1889	Who is the player that got the most rebounds in one game?
q1890	Who is the team that got the most rebounds in one game?
q1891	As of 2017, when was the last time Army went to a bowl game?
q1892	As of 2016, when was the last time Army went to a bowl game?
q1893	As of 2015, when was the last time Army went to a bowl game?
q1894	When was the last time army went to a bowl game in 2017?
q1895	When was the last time army went to a bowl game in 2016?
q1896	When was the last time army went to a bowl game in 2010?
q1897	When and for what do you buy a rosca de reyes?
q1898	When do you buy and eat a rosca de reyes?
q1899	During what celebration do you buy a rosca de reyes?
q1900	On what date do you buy a rosca de reyes?
q1901	When was the last person publicly executed in canada?
q1902	When was the last time a person was executed in canada?
q1903	How many seasons of marco polo 2014 series will there be?
q1904	How many seasons of marco polo 1982 series will there be?
q1905	How many seasons of marco polo 1964 series will there be?
q1906	Who played Big Daddy in Cat on a Hot Tin Roof in the 1958 movie version?|Who played Big Daddy in the Cat on a Hot Tin Roof movie in 1958?
q1907	Who played Big Daddy in the original Broadway cast of Cat on a Hot Tin Roof?
q1908	Who played Big Daddy in Cat on a Hot Tin Roof in the 1984 movie version?|Who played Big Daddy in the Cat on a Hot Tin Roof movie in 1984?
q1909	Who played big daddy in cat on a hot tin roof(1958)?|Who played Big Daddy in Cat on a Hot Tin Roof movie (1958)?|Who played Big Daddy in the original Broadway cast of Cat on a Hot Tin Roof?
q1910	Who played big daddy in cat on a hot tin roof(1984)?|Who played Big Daddy in Cat on a Hot Tin Roof movie (1984)?
q1911	Where is the stern of a boat located according to the 2020 definition?
q1912	Where is the stern of a boat located according to the original definition?
q1913	Where is the stern of a boat located colloquially?
q1914	Where is the stern of a boat located technically?
q1915	When did india win the cricket world cup in the 1980s?
q1916	When did india win the cricket world cup in the 2010s?
q1917	When did the song unchained melody first come out?
q1918	When did the jukebox standard of the song unchained melody come out?
q1919	When was the song "Rudolph the Red-nosed Reindeer" adapted from a story into a song?
q1920	When was the "Rudolph The Red Nosed Reindeer" song originally recorded?
q1921	When was "Rudolph The Red Nosed Reindeer" first sung?
q1922	When did south korea separate from north korea along the 38th parallel north?
q1923	When did south korea separate from north korea along the military demarcation line?
q1924	When did the Division of Korea begin?
q1925	When was the separation of North and South Korea complete?
q1926	Where is There Will be Blood filmed?
q1927	Where does the plot of There Will be Blood take place?
q1928	When was the song back to you made by selena gomez?
q1929	When was back to you music video made by selena gomez?
q1930	When was the first hand held, silent film camera invented?
q1931	When was the first hand held, sync-sound camera invented?
q1932	What silence of the lambs book series came first in order?
q1933	What silence of the lambs book series came second in order?
q1934	What silence of the lambs book series came third in order?
q1935	What silence of the lambs book series came fourth in order?
q1936	Who brought sam winchester's soul back from the cage?
q1937	Which character asked Death to brought sam winchester back from the cage?
q1938	Which actor asked Death to brought sam winchester back from the cage?
q1939	When did the king size bed come out and become standardized?
q1940	When did the king size bed first come out?
q1941	When were king sized beds standardised in North America?
q1942	When were king sized beds introduced by manufacturers in North America?
q1943	Who does corbin bleu play in the 2006 high school musical film?
q1944	Who does corbin bleu play in the 2007 high school musical film?
q1945	Who does corbin bleu play in the 2008 high school musical film?
q1946	In what episode does Jimmy/Steve come back in Shameless season 5?
q1947	On what date is the episode originally aired when Jimmy/Steve comes back in Shameless season 5?
q1948	What episode number does steve come back in shameless season 5?
q1949	When doe the shameless season 5 episode first air when steve comes back?
q1950	What it the name of the episode when steve come back in shameless season 5?
q1951	Who plays Mark Healy on the TV show Roseanne?
q1952	Who played Mark Conner-Healy on the TV show Roseanne?
q1953	Who played Mark Healy on Roseanne?
q1954	Who played Mark Conner-Healy on Roseanne?
q1955	Who plays young ethan, as a teenager, in a dogs purpose?
q1956	Who plays young ethan, as an eight-year-old, in a dogs purpose?
q1957	Who plays teenage Ethan in A Dog's Purpose?
q1958	Who plays eight-year-old Ethan in A Dog's Purpose?
q1959	Who won the FIFA women's world cup in 2015?
q1960	Who won the FIVB Volleyball Women's world cup in 2015?
q1961	When was the first Pirates of the Caribbean movie released at the Disneyland Resort?
q1962	When was the first Pirates of the Caribbean movie released throughout the United States?
q1963	What is the Hebrew origin name of the name benjamin?
q1964	What is the language origin of the name benjamin?
q1965	What is the Samaritan Pentateuch origin name for the name benjamin?
q1966	Where does diffusion occur in the marine invertebrate excretory system?
q1967	Where does diffusion occur in the amphibian excretory system?
q1968	Where does diffusion of oxygen and carbon dioxide occur in the human excretory system?
q1969	Where does diffusion of salt, water, and waste occur in the excretory system?
q1970	Where does diffusion of calcium occur in the excretory system?
q1971	Where were the beach scenes in Snow White and the Huntsman filmed?|Where were the beach scenes for Snow White and the Huntsman predominantly filmed?
q1972	Where was principal photography for snow white and the hunts man filmed?|In which country was Snow White and the Huntsman filmed'?|Where was the principal photography of Snow White and the Huntsman filmed?
q1973	Where was a computer-generated castle in snow white and the hunts man filmed?
q1974	Where were the beach scenes for "Snow White and the Huntsman" predominantly filmed?|Where were the beach scenes in Snow White and the Huntsman filmed?
q1975	Where was principal photography for snow white and the hunts man filmed?|Where was "Snow White and the Huntsman" filmed?|In which country was "Snow White and the Huntsman" filmed"?|Where was the principal photography done for "Snow White and the Huntsman"?
q1976	Where was the castle in "Snow White and The Huntsman" filmed?
q1977	Where do they film the tv show the crossing primarily?
q1978	Where do they film the tv show the crossing where the refugees arrive?
q1979	Where do they film the tv show the crossing sheriff's office?
q1980	Where do they film the tv show the crossing camp footage?
q1981	How many total teams can play in champions league?
q1982	How many teams can play in champions league group stage?
q1983	How many teams play in the group stage of the Champions League?
q1984	How many teams play in the Champions League total?
q1985	In general, why did the roman catholic and eastern orthodox split?
q1986	What are specific doctrinal reasons for why the roman catholic and eastern orthodox split?
q1987	Where does the united states keep an emergency stockpile of oil as Bryan Mound facility?
q1988	Where does the united states keep an emergency stockpile of oil as Big Hill facility?
q1989	Where does the united states keep an emergency stockpile of oil as West Hackberry facility?
q1990	Where does the united states keep an emergency stockpile of oil as Bayou Choctaw facility?
q1991	Who designed the clock in grand central station?
q1992	Who built the clock in grand central station?
q1993	Who designed the clock in Grand Central Station?
q1994	Who built the clock in Grand Central Station?
q1995	How many jimmy john's are there in the world as of October 2018?
q1996	How many jimmy john's are there in the world in 2010?
q1997	How many jimmy john's are there in the world in 2007?
q1998	How many jimmy john's are there plans for in the world?
q1999	Which character was the murderer in the first broadchurch?
q2000	Which actor was the murderer in the first broadchurch?
q2001	Which type of url is associated with educational institutions, including non-profit organizations .gov .edu .org .com?
q2002	Which type of url is associated with public interest organizations, including non-profit organizations .gov .edu .org .com?
q2003	Where in the US was the first krispy kreme store located?
q2004	Where In Winston-Salem was the first krispy kreme store located?
q2005	When is dbz super episode 119 first coming out on air?
q2006	When is dbz super episode 119 coming out on air in America?
q2007	When is DBZ Super episode 119 coming out in Japan?
q2008	When is DBZ Super episode 119 coming out in the US?
q2009	Which city is known as manchester of india in Gujarat?
q2010	Which city is known as manchester of india in Maharashtra?
q2011	Which city is known as manchester of South india?
q2012	When was the last time a US $2 bill was printed as of 2017?
q2013	When was the last time a US $2 bill was printed as of 2016?
q2014	When was the last time a US $2 bill was printed as of 2015?
q2015	When was the last time a US $2 bill was printed before being resumed in 1976?
q2016	When was the last time a Canadian $2 note was printed?
q2017	Who won gold in rio paraolympic  high jump T42?
q2018	Who won gold in rio paraolympic high jump T44?
q2019	Who won gold in rio paraolympic high jump T47?
q2020	What country  won gold in rio paraolympic high jump T42?
q2021	What country won gold in rio paraolympic high jump T44?
q2022	What country won gold in rio paraolympic  high jump T47?
q2023	What was the first instance of the saying man's best friend?
q2024	Where did the popularity of the saying man's best friend come from?
q2025	Where was first edition in book form of The Count of Monte Cristo published?|What country was the count of monte cristo published?|What country was the Count of Monte Cristo published in?
q2026	Where was The Count of Monte Cristo originally published?|What publication was the Count of Monte Cristo published in?
q2027	Where was The Count of Monte Cristo English translation first published?
q2028	Where was The Count of Monte Cristo's Japanese translation published?
q2029	What country was the Count of Monte Cristo comic book published in?
q2030	How many miles is St. Catherine Street in Montreal?
q2031	How many kilometers is St. Catherine Street in Montreal?
q2032	Who has the most home runs in the entire mlb in 2018?
q2033	Who has the most home runs in the mlb's American League in 2018?
q2034	Who has the most home runs in the mlb's National League in 2018?
q2035	Who has made the most money over multiple appearances on jeopardy?
q2036	Who has made the most money in a single jeopardy game?
q2037	What part of cow's body does ribeye come from?
q2038	What part of cow's muscles does ribeye come from?
q2039	Who from AFC played in the super bowl in 2013?
q2040	Who from NFC played in the super bowl in 2013?
q2041	Who played in the super bowl halftime show in 2013?
q2042	What was the vei of mt. st. helens during the 1980 eruption?
q2043	What was the vei of mt. st. helens during the 2004-2008 eruption?
q2044	What was the vei of mt. st. helens during an 1860 BC eruption?
q2045	When did the first federal law providing benefits for the unemployed receive royal assent in the UK?
q2046	When was the federal law providing benefits for the unemployed first passed in Germany?
q2047	When was the US federal law providing benefits for the unemployed passed?
q2048	Who is the Italian sculptor and artist buried in santa croce in florence?
q2049	Who is the Italian astronomer and physicist  buried in santa croce in florence?
q2050	Who is the Italian diplomat and philosopher  buried in santa croce in florence?
q2051	Who is the Italian poet buried in santa croce in florence?
q2052	Who is the Italian philosopher buried in santa croce in florence?
q2053	Who is the Italian composer buried in santa croce in florence?
q2054	When was the this is it tour originally supposed to start?
q2055	When was the this is it tour supposed to start after the first delay?
q2056	Who played Joshua in the 1956 movie The Ten Commandments?|Who played Joshua in the 1956 release of the movie The Ten Commandments?|Who played as Joshua in the 1956 movie "The Ten Commandments"?
q2057	Who played Joshua in the 2007 movie The Ten Commandments?|Who played Joshua in the 2007 release of the movie The Ten Commandments?|Who played as Joshua in the 2007 movie "The Ten Commandments"?
q2058	Who played Joshua in the movie The Ten Commandments: The Musical?
q2059	What engine is in the Audi R8 (Type 42)?
q2060	What engine is in the Audi R8  (Type 4S)?
q2061	Who raps in the original gorillaz song clint eastwood?|What is the rap name of  the person who does the rapping in the Gorillaz song "Clint Eastwood"?|What is the stylized name of the rapper in the Gorillaz' song Clint Eastwood?
q2062	Who raps in the alternate version of gorillaz song clint eastwood?
q2063	Who raps in the live version of gorillaz song clint eastwood?
q2064	What is the given name of the rapper who does the rapping in the Gorillaz song "Clint Eastwood"?
q2065	What is the alternative rap name of the rapper in the Gorillaz song "Clint Eastwood"?
q2066	When did the fur trade began in canada between Aboriginal peoples in Canada and Native Americans in the United States?
q2067	When did the French fur trade began in canada?
q2068	When did the English fur trade began in canada?
q2069	By when had the Dutch fur trade began in canada?
q2070	When did the fur trade began in canada between the europeans and First Nations?
q2071	Who did fsu beat for the 2013 ACC championship?
q2072	Who did fsu beat for the 2013 BCS championship?
q2073	When did Argentina win its first FIFA World Cup?
q2074	When did Argentina win its second FIFA World Cup?
q2075	Who is the voice of the raccoon in the guardians of the galaxy episode of the Ultimate Spider-Man?
q2076	Who is the voice of the raccoon in the guardians of the galaxy animated tv series?
q2077	Who is the voice of the raccoon in the lego guardians of the galaxy tv series?
q2078	Who is the voice of the raccoon in the 2014 guardians of the galaxy film?
q2079	Who is the voice of the raccoon in the 2017 guardians of the galaxy vol 2 film?
q2080	Which world cup was the last time mexico made it to the quarter finals in the world cup?
q2081	What date was the last time mexico made it to the quarter finals in the world cup?
q2082	Who did Doc Hudson's voice in the first film, third film, archive recording, first video game, and Mater and the Ghostlight in the Cars franchise?
q2083	Who did Doc Hudson's voice in every English language version of Cars where Paul Newman didn't voice the character?
q2084	Who did Doc Hudson's voice in the  Rioplatense Spanish version of Cars?
q2085	When did the Philadelphia Phillies win their first world series championship?
q2086	When did the Philadelphia Phillies win their second world series championship?
q2087	What type of crust composed of primarily mafic rocks makes up the surface of the earth?
q2088	What type of crust composed of primarily more felsic rocks makes up the surface of the earth?
q2089	What is the type of lining in the mouth called?
q2090	What is the mucous membrane lining of the mouth called?
q2091	Who is the actual human character of mrs potts in beauty and the beast 2017?
q2092	Who is  the actress that plays mrs potts in beauty and the beast 2017?
q2093	Which character is mrs potts in beauty and the beast 2017?
q2094	Which actress is mrs potts in beauty and the beast 2017?
q2095	Who was the first person who discovered shocks from electric fish?
q2096	Who was the first person who made a careful study of electricity and magnetism?
q2097	When was the date last time pittsburgh steelers won the superbowl in 2009?
q2098	When was the edition last time pittsburgh steelers won the superbowl in 2009?
q2099	When was the date last time pittsburgh steelers won the superbowl in 2006?
q2100	When was the edition last time pittsburgh steelers won the superbowl in 2006?
q2101	When was the date last time pittsburgh steelers won the superbowl in 1980?
q2102	When was the edition last time pittsburgh steelers won the superbowl in 1980?
q2103	Who plays dr owen hunt on grey's anatomy?
q2104	Who plays dr megan hunt on grey's anatomy?
q2105	Whats the most consecutive Superbowls the Patriots have won?
q2106	How many Superbowl winning streaks have the Patriots had?
q2107	What is the IATA airport code for the Negril Aerodome, Jamaica?
q2108	What is the ICAO airport code for the Negril Aerodome, Jamaica?
q2109	What is the ICAO airport code for negril jamaica?
q2110	What is the IATA airport code for negril jamaica?
q2111	Who voiced Optimus Prime in the 2007 movie Transformers?
q2112	Who voiced Optimus Prime in the 1986 animated film The Transformers: The Movie?
q2113	Who voiced Optimus Prime in the 2009 movie Transformers: Revenge of the Fallen?
q2114	Who voiced Optimus Prime in the 2011 movie Transformers: Dark of the Moon?
q2115	Who voiced Optimus Prime in the 2014 movie Transformers: Age of Extinction?
q2116	Who voiced Optimus Prime in the 2017 movie Transformers: The Last Knight?
q2117	What is Mary Warren's role in the crucible, in terms of the accusations of witchcraft?
q2118	What is Mary Warren's role in the crucible, in terms of her relationships to the other characters?
q2119	How many stars are on the 1917 Chicago flag?
q2120	How many stars are on the 1933 Chicago flag?
q2121	How many stars are on the present day Chicago flag since 1939?
q2122	How many stars are on the original chicago flag?
