2923	The United States Open Championship, commonly known as the U.S. Open, is the annual open national championship of golf in the United States. It is the third of the four major championships in golf, and is on the official schedule of both the PGA Tour and the European Tour.							
2924	Park Sung-hyun (born 21 September 1993), also known as Sung Hyun Park, is a South Korean professional golfer playing on the U.S.-based LPGA Tour. She has won two LPGA majors championships, the 2017 U.S. Women's Open and the 2018 Women's PGA Championship. She was the number one ranked golfer in the Women's World Golf Rankings for a single week in 2017 and has returned to the number one spot in 2018 and 2019.							
2925	India at the 2018 Asian Games. https://en.wikipedia.org/wiki/India%20at%20the%202018%20Asian%20Games							
2926	India competed at the 2018 Asian Games in Jakarta and Palembang, Indonesia, from 18 August to 2 September. Neeraj Chopra was the flag bearer for the opening ceremony while Rani Rampal was named as the flag bearer for the closing ceremony.							
2927	On August 19, he won the Men's freestyle 65 kg /Gold medal. He defeated Japanese Wrestler Takatani Daichi 11-8; the score was locked at 6-6 after the first round.[15][16]							
2928	Deepak Kumar (born 5 November 1987) is an Indian sport shooter and a non-commissioned officer in the Indian Air Force.							
2929	James Francis Durante (/dəˈrænti/ də-RAN-tee, Italian: [duˈrante]; February 10, 1893 – January 29, 1980) was an American actor, comedian, singer, vaudevillian, and pianist.							
2930	Junior Warrant Officer Ravi Kumar (born 1 January 1990) is an Indian sport shooter. He won the bronze medal at the 2014 Asian Games at Incheon in the men's 10m air rifle team event, along with Abhinav Bindra and Sanjeev Rajput.[1] At the 2018 Commonwealth Games, he won bronze medal in the men's 10 metre air rifle event. 							
2931	Apurvi Singh Chandela (born 4 January 1993) is an Indian Shooting player who competes in the 10 metre air rifle event. 							
2932	Bajrang Punia (born 26 February 1994) is a Indian freestyle wrestler, who competes in the 65-kg weight category.							
2933	2018 Asian Games							
2934	Junior Warrant Officer Deepak Kumar (born 5 November 1987) is an Indian sport shooter and a Junior Commissioned officer (JCO) in the Indian Air Force.							
2935	At the 2018 Asian Games, he paired with Apurvi Chandela for the 10 meter air rifle mixed team event, and won a bronze medal.							
2936	The two major rivers in Nigeria namely; River Niger and River Benue also meets in kogi state making it the confluence state							
2937	The river loses nearly two-thirds of its potential flow in the Inner Delta between Ségou and Timbuktu to seepage and evaporation. All the water from the Bani River, which flows into the Delta at Mopti, does not compensate for the 'losses'. The average 'loss' is estimated at 31 km/year, but varies considerably between years. The river is then joined by various tributaries, but also loses more water to evaporation. The quantity of water entering Nigeria measured in Yola was estimated at 25 km/year before the 1980s and at 13.5 km/year during the 1980s. The most important tributary of the Niger in Nigeria is the Benue River which merges with the river at Lokoja in Nigeria. The total volume of tributaries in Nigeria is six times higher than the inflow into Nigeria, with a flow near the mouth of the river standing at 177.0 km/year before the 1980s and 147.3 km/year during the 1980s.							
2938	The two major rivers in Nigeria namely; River Niger and River Benue also meets in kogi state making it the confluence state							
2939	The two major rivers in Nigeria namely; River Niger and River Benue also meets in kogi state making it the confluence state							
2940	The Notebook is a 2004 American romantic drama film directed by Nick Cassavetes, written by Jeremy Leven and Jan Sardi, based on the 1996 novel of the same name by Nicholas Sparks.							
2941	Benue River. https://en.wikipedia.org/wiki/Benue%20River							
2942	Kogi State. https://en.wikipedia.org/wiki/Kogi%20State							
2943	Niger River. https://en.wikipedia.org/wiki/Niger%20River							
2944	The Niger River (/ˈnaɪdʒər/; French: (le) fleuve Niger, pronounced [(lə) flœv niʒɛʁ]) is the principal river of West Africa, extending about 4,180 km (2,600 mi). 							
2945	The Benue River (French: la Bénoué), previously known as the Chadda River or Tchadda, is the major tributary of the Niger River. 							
2946	"Kogi State is nicknamed the ""Confluence State"" due the fact that the confluence of the River Niger and the River Benue occurs in its capital, Lokoja."							
2947	The main rivers are the Niger and the Benue, which converge and empty into the Niger Delta.							
2948	Kogi State is one of the 36 States of Nigeria, located in the Nigerian Northern Nigeria.							
2949	"""Ain't I a Woman?"" is a speech, delivered extemporaneously, by Sojourner Truth, (1797–1883), born into slavery in New York State. Some time after gaining her freedom in 1827, she became a well known anti-slavery speaker. Her speech was delivered at the Women's Convention in Akron, Ohio, on May 29, 1851, and did not originally have a title."							
2950	"The speech was briefly reported in two contemporary newspapers, and a transcript of the speech was published in the ""Anti-Slavery Bugle"" on June 21, 1851. It received wider publicity in 1863 during the American Civil War when Frances Dana Barker Gage published a different version, one which became known as Ain't I a Woman? because of its oft-repeated question. This later, better known and more widely available version has been the one referenced by most historians."							
2951	The books of the New Testament were all or nearly all written by Jewish Christians—that is, Jewish disciples of Christ, who lived in the Roman Empire, and under Roman occupation. Luke, who wrote the Gospel of Luke and the Book of Acts, is frequently thought of as an exception; scholars are divided as to whether Luke was a Gentile or a Hellenistic Jew. A few scholars identify the author of the Gospel of Mark as probably a Gentile, and similarly for the Gospel of Matthew, though most assert Jewish-Christian authorship.							
2952	"Twelve years later, in May 1863, Frances Dana Barker Gage published a very different transcription. In it, she gave Truth many of the speech characteristics of Southern slaves, and she included new material that Robinson had not reported. Gage's version of the speech was republished in 1875, 1881, and 1889, and became the historic standard. This version is known as ""Ain't I a Woman?"" after its oft-repeated refrain. Truth's style of speech was not like Southern slaves; she was born and raised in New York, and spoke only Dutch until she was nine years old."							
2953	"Ain't I a Woman? Black Women and Feminism is a 1981 book by bell hooks titled after Sojourner Truth's ""Ain't I a Woman?"" speech. Hooks examines the effect of racism and sexism on black women, the civil rights movement, and feminist movements from suffrage to the 1970s. She argues that the convergence of sexism and racism during slavery contributed to black women having the lowest status and worst conditions of any group in American society. White female abolitionists and suffragists were often more comfortable with black male abolitionists such as Frederick Douglass, while southern segregationalists and stereotypes of black female promiscuity and immorality caused protests whenever black women spoke. Hooks points out that these white female reformers were more concerned with white morality than the conditions these morals caused black Americans."							
2954	Ain't I a Woman?. https://en.wikipedia.org/wiki/Ain%27t%20I%20a%20Woman%3F							
2955	Sojourner Truth. https://en.wikipedia.org/wiki/Sojourner%20Truth							
2956	Ain't I a Woman? (book). https://en.wikipedia.org/wiki/Ain%27t%20I%20a%20Woman%3F%20%28book%29							
2957	Ministry of Agriculture & Farmers' Welfare. https://en.wikipedia.org/wiki/Ministry%20of%20Agriculture%20%26%20Farmers%27%20Welfare							
2958	Minister of Agriculture & Farmers Welfare. https://en.wikipedia.org/wiki/Minister%20of%20Agriculture%20%26%20Farmers%20Welfare							
2959	The Ministry of Agriculture and Farmers' Welfare (formerly Ministry of Agriculture), a branch of the Government of India, is the apex body for formulation and administration of the rules and regulations and laws related to agriculture in India.							
2960	Radha Mohan Singh (born 1 Sept 1949) is National Vice-president of Bharatiya Janata Party (BJP) . 							
2961	Sharad Govindrao Pawar (born 12 December 1940),[1] is an Indian politician with over sixty years of public service. 							
2962	"The Pauline epistles are the thirteen books in the New Testament traditionally attributed to Paul of Tarsus. The anonymous Epistle to the Hebrews is, despite unlikely Pauline authorship, often functionally grouped with these thirteen to form a corpus of fourteen ""Pauline"" epistles."							
2963	The Ministry of Agriculture and Farmers' Welfare (formerly Ministry of Agriculture), a branch of the Government of India, is the apex body for formulation and administration of the rules and regulations and laws related to agriculture in India.							
2964	Gross vehicle weight rating. https://en.wikipedia.org/wiki/Gross%20vehicle%20weight%20rating							
2965	The gross vehicle weight rating (GVWR), or gross vehicle mass (GVM), is the maximum operating weight/mass of a vehicle as specified by the manufacturer[6] including the vehicle's chassis, body, engine, engine fluids, fuel, accessories, driver, passengers and cargo but excluding that of any trailers.[7] The term is used for motor vehicles and trains.							
2966	"""Dark They Were, and Golden-Eyed"" is a science fiction short story by American writer Ray Bradbury. It was originally published in the magazine ""Thrilling Wonder Stories"" in August 1949, under the title ""The Naming of Names"". It was subsequently included in the short-story collections ""A Medicine for Melancholy"" and ""S is for Space""."							
2967	"Selected from Dark They Were, and Golden-Eyed is a collection that contains the Ray Bradbury short story ""Dark They Were, and Golden-Eyed"" with several essays about the story. It was published in 1991 by Signal Hill Publications as part of their Writers' Voices Series for students. The story first appeared in the magazine ""Thrilling Wonder Stories"" in 1949."							
2968	Dark They Were, and Golden-Eyed. https://en.wikipedia.org/wiki/Dark%20They%20Were%2C%20and%20Golden-Eyed							
2969	Dark They Were, and Golden-Eyed (bookshop). https://en.wikipedia.org/wiki/Dark%20They%20Were%2C%20and%20Golden-Eyed%20%28bookshop%29							
2970	Selected from Dark They Were, and Golden-Eyed. https://en.wikipedia.org/wiki/Selected%20from%20Dark%20They%20Were%2C%20and%20Golden-Eyed							
2971	"""How to Train Your Dragon: The Hidden World"" was released on January 3, 2019, in Australia, and on February 22 in the United States. It received widespread praise from critics for its animation, action sequences, musical score, voice acting, characters, emotional weight of the story and conclusion. It grossed over $522 million worldwide, becoming the fifth highest-grossing animated film of 2019, as well as Universal's highest-grossing animated film not to be produced by Illumination. At the 92nd Academy Awards, the film was nominated for Best Animated Feature."							
2972	How to Train Your Dragon: The Hidden World. https://en.wikipedia.org/wiki/How%20to%20Train%20Your%20Dragon%3A%20The%20Hidden%20World							
2973	"The author of the Epistle of James identifies himself in the opening verse as ""James, a servant of God and of the Lord Jesus Christ"". From the middle of the 3rd century, patristic authors cited the ""Epistle"" as written by James the Just. Ancient and modern scholars have always been divided on the issue of authorship. Many consider the epistle to be written in the late 1st or early 2nd centuries."							
2974	How to Train Your Dragon: The Hidden World is a 2019 American computer-animated action fantasy film loosely based on the book series of the same name by Cressida Cowell. Produced by DreamWorks Animation and distributed by Universal Pictures, it is the sequel to How to Train Your Dragon 2 (2014) and the third and final installment in the How to Train Your Dragon trilogy.[4]							
2975	Produced by DreamWorks Animation and distributed by Universal Pictures, it is the sequel to How to Train Your Dragon 2 (2014) and the third and final installment in the How to Train Your Dragon trilogy.[4]							
2976	"""Angel"" was written by Madonna and Steve Bray and released worldwide on April 10, 1985. The song first began as a demo and was recorded as early as April 1984 for her second studio album, ""Like a Virgin"". However, the whole project was held off, much to Madonna's frustration, by the continuing sales of her self-titled debut album, which had by then sold over a million copies in United States. She had decided to release ""Angel"" as the initial single from the album, but changed her mind, after the recording of the title track ""Like a Virgin"" was complete. ""Angel"" was an ode to ""a heavenly love"" and inspired from Madonna's Catholic upbringing with the singer saying, ""I think it's important to call angels to you to protect you... That's part of the ritualistic moment. The calling of angels."" The track was ultimately released as the third single, and included the song ""Into the Groove"", from Madonna's 1985 film ""Desperately Seeking Susan"", on the B-side of the 12-inch maxi-single."							
2977	Angel (Sarah McLachlan song). https://en.wikipedia.org/wiki/Angel%20%28Sarah%20McLachlan%20song%29							
2978	Angel (Madonna song). https://en.wikipedia.org/wiki/Angel%20%28Madonna%20song%29							
2979	Angel (Shaggy song). https://en.wikipedia.org/wiki/Angel%20%28Shaggy%20song%29							
2980	"""Angel"" is a song by Canadian singer-songwriter Sarah McLachlan. The song first appeared on McLachlan's fourth studio album, Surfacing, in 1997. "							
2981	"""Angel"" is a song by Jamaican reggae artist Shaggy featuring additional vocals from Barbadian singer Rayvon. "							
2982	"""Angel"" is a song by Jamaican reggae artist Shaggy featuring additional vocals from Barbadian singer Rayvon."							
2983	"""Angel"" is a song by American singer Madonna from her second studio album Like a Virgin (1984)."							
2984	"The author of the First Epistle of Peter identifies himself in the opening verse as ""Peter, an apostle of Jesus Christ"", and the view that the epistle was written by St. Peter is attested to by a number of Church Fathers: Irenaeus (140–203), Tertullian (150–222), Clement of Alexandria (155–215) and Origen of Alexandria (185–253). Unlike The Second Epistle of Peter, the authorship of which was debated in antiquity, there was little debate about Peter's authorship of this first epistle until the 18th century. Although 2 Peter internally purports to be a work of the apostle, many biblical scholars have concluded that Peter is not the author. For an early date and (usually) for a defense of the Apostle Peter's authorship see Kruger, Zahn, Spitta, Bigg, and Green."							
2985	"""Angel"" is a song by Canadian singer-songwriter Sarah McLachlan."							
2986	The reactivated Browns have had only two winning seasons since returning to the NFL in 1999: a 9–7 finish in 2002 which also saw the team clinch a wild card spot in the playoffs, and a 10–6 finish in 2007 while barely missing the playoffs. Meanwhile, the Ravens have been more successful, reaching the playoffs eight times since 2000 and winning Super Bowl XXXV and Super Bowl XLVII, often to the dismay of Browns fans. Longtime placekicker Matt Stover was the last remaining Ravens player that played for the Modell-owned Browns – he departed the Ravens following the 2008 season when the team chose not to re-sign him, finishing his career with the Indianapolis Colts. General manager and former Browns tight end Ozzie Newsome (who was in a front-office role under Modell in Cleveland) remained with the Ravens until his retirement in 2018.							
2987	Cleveland Browns. https://en.wikipedia.org/wiki/Cleveland%20Browns							
2988	History of the Cleveland Browns. https://en.wikipedia.org/wiki/History%20of%20the%20Cleveland%20Browns							
2989	List of Cleveland Browns seasons. https://en.wikipedia.org/wiki/List%20of%20Cleveland%20Browns%20seasons							
2990	Cleveland Browns relocation controversy. https://en.wikipedia.org/wiki/Cleveland%20Browns%20relocation%20controversy							
2991	The Cleveland Browns are a professional American football team based in Cleveland.							
2992	Inactivity (1996–1998)							
2993	In 1998, the NFL decided to re-establish the Browns by way of an expansion draft and sold the Browns franchise to a new owner for $530 million.[3] The re-activated Browns acquired players through an expansion draft and resumed play in 1999.							
2994	Implantation is critical to the survival and development of the early human embryo. It establishes a connection between the mother and the early embryo which will continue through the remainder of the pregnancy. Implantation is made possible through structural changes in both the blastocyst and endometrial wall. The zona pellucida surrounding the blastocyst breaches, referred to as hatching. This removes the constraint on the physical size of the embryonic mass and exposes the outer cells of the blastocyst to the interior of the uterus. Furthermore, hormonal changes in the mother, specifically a peak in luteinizing hormone (LH), prepare the endometrium to receive and envelop the blastocyst. The immune system is also modulated to allow for the invasion of the foreign embryonic cells. Once bound to the extracellular matrix of the endometrium, trophoblast cells secrete enzymes and other factors to embed the blastocyst into the uterine wall. The enzymes released degrade the endometrial lining, while autocrine growth factors such as human chorionic gonadotropin (hCG) and insulin-like growth factor (IGF) allow the blastocyst to further invade the endometrium.							
2995	"Arthur Weasley is the patriarch of the Weasleys, a family of wizards who are considered ""blood traitors"" by Death Eaters for their interest in the Muggle world. He is married to Molly Weasley, with whom he has seven children, including Ron, Harry's best friend."							
2996	New Testament. https://en.wikipedia.org/wiki/New%20Testament							
2997	Because pregnancy is outside the uterus, abdominal pregnancy serves as a model of human male pregnancy or for females who lack a uterus, although such pregnancy would be dangerous.							
2998	Implantation (human embryo). https://en.wikipedia.org/wiki/Implantation%20%28human%20embryo%29							
2999	Ectopic pregnancy. https://en.wikipedia.org/wiki/Ectopic%20pregnancy							
3000	Blastocyst. https://en.wikipedia.org/wiki/Blastocyst							
3001	Abdominal pregnancy. https://en.wikipedia.org/wiki/Abdominal%20pregnancy							
3002	The blastocyst is a structure formed in the early development of mammals. It possesses an inner cell mass (ICM) which subsequently forms the embryo.							
3003	Ectopic pregnancy is a complication of pregnancy in which the embryo attaches outside the uterus.							
3004	Ectopic pregnancy is a complication of pregnancy in which the embryo attaches outside the uterus.[4]							
3005	"""Rock With You"" was a 2005 hit single by Belgian DJ/producer Jef ""Basto!"" Martens. After becoming a club hit, the single was picked by Belgian music channel TMF and popular radio stations Donna (Flanders) and Contact (Wallonia). Eventually, it topped the Belgian dance charts in February 2006. A few weeks later, ""Rock With You"" became Dance Smash of Dutch radio station Radio 538."							
3006	"""Rock with You"" is a song recorded by American singer Michael Jackson. It was written by Rod Temperton and produced by Quincy Jones. It was first offered to Karen Carpenter, while she was working on her first solo album, but she turned it down. It was released on November 3, 1979, by Epic Records as the second single from Jackson's fifth solo studio album ""Off the Wall"" (1979). It was also the third number-one hit of the 1980s, a decade whose pop singles chart would soon be dominated by Jackson."							
3007	Life of Jesus in the New Testament. https://en.wikipedia.org/wiki/Life%20of%20Jesus%20in%20the%20New%20Testament							
3008	Rock with You (disambiguation). https://en.wikipedia.org/wiki/Rock%20with%20You%20%28disambiguation%29							
3009	Rock with You (Basto song). https://en.wikipedia.org/wiki/Rock%20with%20You%20%28Basto%20song%29							
3010	Rock with You. https://en.wikipedia.org/wiki/Rock%20with%20You							
3011	Rock with You (BoA song). https://en.wikipedia.org/wiki/Rock%20with%20You%20%28BoA%20song%29							
3012	Kwon Bo-ah (Korean: 권보아,[2] born November 5, 1986), known professionally as BoA,[3] is a South Korean singer, songwriter, dancer, record producer and actress.							
3013	"Her third Japanese studio album, Love & Honesty (January 2004) was a musical ""change in direction"": it contained a rock-dance song (""Rock with You"") and ""harder"" R&B."							
3014	"""Rock With U"" is a song by American singer Janet Jackson from her tenth studio album, Discipline (2008)."							
3015	"""Rock with You"" is BoA's 11th Japanese single and her 3rd Korean single."							
3016	"The road to the Finals would prove a lot tougher than the record run the Lakers had the previous year. While the Lakers swept the Blazers and defeated the Spurs 4–1 in the first two rounds of the playoffs, the Lakers did not have home court advantage against the Sacramento Kings. The series would stretch to seven games, the first time this happened to the Lakers since the 2000 Western Conference Finals. However, the Lakers were able to beat their division rivals and make their third consecutive NBA Finals appearance. In the 2002 Finals against the New Jersey Nets, Bryant averaged 26.8 points, 51.4% shooting, 5.8 rebounds, 5.3 assists per game, which included scoring a quarter of the team's points. At age 23, Bryant became the youngest player to win three championships. Bryant's play was notable and praised for his performance in the fourth quarter of games, specifically the last two rounds of the playoffs. This cemented Bryant's reputation as a ""clutch player""."							
3017	The 2001 NBA Finals was the championship round of the National Basketball Association (NBA)'s 2000–01 season. The Western Conference champion Los Angeles Lakers took on the Eastern Conference champion Philadelphia 76ers for the championship, with the Lakers holding home-court advantage in a best-of-seven format.							
3018	In rhetoric, Parallel Syntax (also known as parallel construction and parallelism) is a rhetorical device that consists of repetition among adjacent sentences or clauses. The repeated sentences or clauses provides emphasis to a center theme or idea the author is trying to convey.							
3019	Bryant was sidelined for six weeks prior to the start of the 1999–2000 season due to a hand injury that he had incurred during a preseason game against the Washington Wizards. When Bryant was back and playing over 38 minutes a game, he had an increase in all statistical categories during the 1999–2000 season. This included leading the team in assists per game and steals per game. The duo of O'Neal and Bryant backed with a strong bench led to the Lakers winning 67 games, tied for fifth-most in NBA history. This followed with O'Neal winning the MVP and Bryant being named to the All-NBA Team Second Team and All-NBA Defensive Team for the first time in his career (the youngest player ever to receive defensive honors). While playing second fiddle to O'Neal in the playoffs, Bryant had some clutch performances including a 25-point, 11 rebound, 7 assist, 4 block game in game 7 of the Western Conference finals against the Portland Trail Blazers. He also threw an alley-oop pass to O'Neal to clinch the game and the series. In the 2000 Finals against the Indiana Pacers, Bryant injured his ankle in the second quarter of Game 2 after landing on the Pacers' Jalen Rose's foot. Rose later admitted he placed his foot under Bryant intentionally. Bryant did not return to the game, and he also missed Game 3 due to the injury. In Game 4, Bryant scored 22 points in the second half and led the team to an OT victory as O'Neal fouled out of the game. Bryant scored the winning shot to put the Lakers ahead 120–118. With a 116–111 Game 6 victory, the Lakers won their first championship since 1988.							
3020	The 2009 NBA Finals was the National Basketball Association (NBA)'s championship series for the 2008–09 season. The best-of-seven playoff was contested between the Western Conference champion Los Angeles Lakers (who were also the defending Western Conference champions), and the Eastern Conference champion Orlando Magic. The Lakers defeated the Magic, four games to one, to win the franchise's 15th NBA championship. The 63rd edition of the championship series was played between June 4 and June 14 and was broadcast on U.S. television on ABC.							
3021	The 2010 NBA Finals was the National Basketball Association (NBA)'s championship series for the 2009–10 season. The best-of-seven playoff was contested between the Western Conference champion Los Angeles Lakers (who were also defending NBA champions), and the Eastern Conference champion Boston Celtics. The Lakers defeated the Celtics, four games to three, to win the franchise's 16th NBA championship. The 64th edition of the championship series was played between June 3 and June 17, was broadcast on ABC, and was watched by an average of 18.1 million people.							
3022	"The Olympics' own daily preview of the 2012 rematch said it would ""likely take a great game from Spain and an off-day from the USA to cause an upset"". The Americans had been tested only once against Lithuania, and they had dominated opponents in points off turnovers (198–77) and fast-break points (175–55). In a game that was close until the final minutes, the USA defeated Spain 107–100. The Americans led the Spanish by only one point after three quarters, but James scored on a dunk and then a three-point basket for a 102–93 lead with 1:59 to play. James had 19 points in the game, joining Michael Jordan as the only players to win the NBA regular-season Most Valuable Player (MVP) award, NBA championship, NBA Finals MVP, and Olympic gold in the same year. Durant added 30 points, the first 30-point game in an Olympic final in US history. Spain was led by Pau Gasol with 24 points, including his team's first 13 points in the second half to give them a 71–70 lead halfway into the third quarter. Gasol added eight rebounds and seven assists in the game."							
3023	2008 United States men's Olympic basketball team. https://en.wikipedia.org/wiki/2008%20United%20States%20men%27s%20Olympic%20basketball%20team							
3024	Kobe Bryant. https://en.wikipedia.org/wiki/Kobe%20Bryant							
3025	List of career achievements by Kobe Bryant. https://en.wikipedia.org/wiki/List%20of%20career%20achievements%20by%20Kobe%20Bryant							
3026	2001 NBA Finals. https://en.wikipedia.org/wiki/2001%20NBA%20Finals							
3027	2000 NBA Finals. https://en.wikipedia.org/wiki/2000%20NBA%20Finals							
3028	2002 NBA Finals. https://en.wikipedia.org/wiki/2002%20NBA%20Finals							
3029	"Schesis onomaton (""state of nouns"", from Ancient Greek [skhésis, ""state, condition, attitude""] and [onomátōn, ""of nouns""]), often misspelled ""scesis onomaton"", was originally a rhetorical technique consisting of a sentence constructed only of nouns and adjectives. It later came to mean such a series of nouns and adjectives or any series of words that were synonymous expressions. In the second sense it is a rhetorical technique used to emphasize an idea by repeating it rapidly using slightly different words that have the same or a very similar meaning."							
3030	2012 United States men's Olympic basketball team. https://en.wikipedia.org/wiki/2012%20United%20States%20men%27s%20Olympic%20basketball%20team							
3031	2010 NBA Finals. https://en.wikipedia.org/wiki/2010%20NBA%20Finals							
3032	2009 NBA Finals. https://en.wikipedia.org/wiki/2009%20NBA%20Finals							
3033	Kobe Bean Bryant (/ˈkoʊbiː/ KOH-bee; August 23, 1978 – January 26, 2020) was an American professional basketball player. A shooting guard, he spent his entire 20-year career with the Los Angeles Lakers in the National Basketball Association (NBA).							
3034	The Lakers won the series 4 games to 1. Lakers center Shaquille O'Neal was named the Most Valuable Player of the series.							
3035	The Lakers swept the Nets, four games to none, to win the franchise's 14th NBA championship and third consecutive NBA championship. 							
3036	In a rematch of the 2008 finals, Team USA again defeated Spain to capture the gold.							
3037	Katrina Cornwell (portrayed by Jayne Brook) is a Starfleet admiral. She appears several times as Captain Lorca's direct superior and later confidant. She and Lorca had a previous romantic relationship. She was captured by the Klingons while replacing Sarek as a peace envoy and held on the Klingon Ship of the Dead. Surviving her ordeal she forms an odd non-friendship with L'Rell and is later rescued by Burnham and Tyler.							
3038	List of Star Trek: Discovery characters. https://en.wikipedia.org/wiki/List%20of%20Star%20Trek%3A%20Discovery%20characters							
3039	Terry Serpico (born June 27, 1964) is an American film and television actor.							
3040	Schesis onomaton. https://en.wikipedia.org/wiki/Schesis%20onomaton							
3041	Star Trek: Discovery is an American television series created for CBS All Access by Bryan Fuller and Alex Kurtzman.							
3042	Terry Serpico (born June 27, 1964) is an American film and television actor.							
3043	Through December 18, 2019, only 19 players have made at least 12 three-point field goals in a single game. The all-time record is 15, which had only occurred one time between 1986–87 and 2017–18, by Marshall's Keith Veney. On December 14, 1996, he set the record against Morehead State. Then, within a two-night span in November 2018, two other players tied Veney's record. On November 14, Robert Morris' Josh Williams made 15, and then on November 15 Furman's Jordan Lyons matched it. Only three other players have made 14 three-pointers: Ronald Blackshear, Dave Jamerson and Askia Jones.							
3044	List of NCAA Division I men's basketball players with 12 or more 3 .... https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_men%27s_basketball_players_with_12_or_more_3-point_field_goals_in_a_game							
3045	List of NCAA Division I women's basketball career 3-point scoring .... https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_women%27s_basketball_career_3-point_scoring_leaders							
3046	The National Collegiate Athletic Association (NCAA) keeps records of the Division I 3-point field made in a game leaders.							
3047	"The oldest known names for the city are ""Kakamuchee"" and ""Galajunkja""; these are sometimes still used. In 1508, Portuguese writer Gaspar Correia used the name ""Bombaim"" in his ""Lendas da Índia"" (""Legends of India""). This name possibly originated as the Galician-Portuguese phrase ""bom baim"", meaning ""good little bay"", and ""Bombaim"" is still commonly used in Portuguese. In 1516, Portuguese explorer Duarte Barbosa used the name ""Tana-Maiambu"": ""Tana"" appears to refer to the adjoining town of Thane and ""Maiambu"" to ""Mumbadevi""."							
3048	"The oldest known names for the city are ""Kakamuchee"" and ""Galajunkja""; these are sometimes still used. In 1508, Portuguese writer Gaspar Correia used the name ""Bombaim"" in his ""Lendas da Índia"" (""Legends of India""). This name possibly originated as the Galician-Portuguese phrase ""bom baim"", meaning ""good little bay"", and ""Bombaim"" is still commonly used in Portuguese. In 1516, Portuguese explorer Duarte Barbosa used the name ""Tana-Maiambu"": ""Tana"" appears to refer to the adjoining town of Thane and ""Maiambu"" to ""Mumbadevi""."							
3049	Mumbai. https://en.wikipedia.org/wiki/Mumbai							
3050	History of Bombay under Portuguese rule (1534–1661). https://en.wikipedia.org/wiki/History%20of%20Bombay%20under%20Portuguese%20rule%20%281534%E2%80%931661%29							
3051	Glossary of rhetorical terms. https://en.wikipedia.org/wiki/Glossary%20of%20rhetorical%20terms							
3052	Mumbai (English: /mʊmˈbaɪ/, Marathi: [ˈmumbəi]; also known as Bombay /bɒmˈbeɪ/, the official name until 1995) is the capital city of the Indian state of Maharashtra.							
3053	Places in the Heart is a 1984 American drama film written and directed by Robert Benton about a Depression-era Texas widow who tries to save her family farm with the help of a blind white man and a poor black man. The film stars Sally Field, Lindsay Crouse, Ed Harris, Ray Baker, Amy Madigan, John Malkovich, Danny Glover, Jerry Haynes and Terry O'Quinn. It was filmed in Waxahachie, Texas, on Jack Davis' farm. Field won her second Academy Award for Best Actress for her performance.							
3054	Places in the Heart. https://en.wikipedia.org/wiki/Places%20in%20the%20Heart							
3055	Bye Felicia. https://en.wikipedia.org/wiki/Bye%20Felicia							
3056	"The phrase ""Bye, Felicia"" (actually spelled ""Felisha"" in the cast listing) comes from a scene from Angela Means' character Felicia in the American comedy film Friday (1995). According to Ice Cube, who starred in the film and co-wrote its script, ""Bye, Felicia"" is ""the phrase 'to get anyone out of your face',"" and, as it was used in the Friday scene, is generally intended as a dismissive send-off."							
3057	On May 14, 2018, it was announced that Jennifer Love Hewitt would join the main cast in season 2, replacing Britton, as Maddie Buckley, Buck's sister and the new 9-1-1 operator. On May 23, 2018, Fox announced that Ryan Guzman would be joining the second season of the series as new firefighter Eddie Diaz. On June 4, 2018, it was announced that Corinne Massiah and Marcanthonnee Jon Reis, who play May and Harry Grant, had been promoted, from their recurring roles in season 1, to series regulars for season 2. Gavin McHugh, who plays Eddie's son Christopher, was promoted to a series regular in Season 3, after recurring in Season 2.							
3058	List of 9-1-1 characters. https://en.wikipedia.org/wiki/List%20of%209-1-1%20characters							
3059	9-1-1 (TV series). https://en.wikipedia.org/wiki/9-1-1%20%28TV%20series%29							
3060	9–1–1 is an American procedural television series created by Ryan Murphy,[3] Brad Falchuk, and Tim Minear for the Fox Broadcasting Company.							
3061	9–1–1 is an American procedural television series created by Ryan Murphy,[3] Brad Falchuk, and Tim Minear for the Fox Broadcasting Company. The series follows the lives of Los Angeles first responders: police officers, paramedics, firefighters, and dispatchers.							
3062	Parallel syntax. https://en.wikipedia.org/wiki/Parallel%20syntax							
3063	"Oliver Stark as Evan ""Buck"" Buckley, firefighter"							
3064	The series premiered on January 3, 2018. In May 2021, the series was renewed for a fifth season which is set to premiere on September 20, 2021.[9][10]							
3065	, every team that has had a player achieve the milestone has won the game in which it occurred. These games have resulted in other single-game MLB records being set due to the stellar offensive performance. Robinson, for example, also amassed seven hits in that same game, setting a new major league record that has since been tied by only one other player. Mark Whiten hit four home runs to complement his 12 RBIs for the St. Louis Cardinals on September 7, 1993, tying the single-game records in both categories. By attaining both milestones, he became one of only two players to hit four home runs and drive in 10 or more runs in the same game, with Scooter Gennett being the other. Tony Lazzeri, Rudy York, and Nomar Garciaparra hit two grand slams during their 10 RBI game, equaling the record for most grand slams in one game. Norm Zauchin has the fewest career RBIs among players who have 10 RBIs in one game with 159, while Alex Rodriguez, with 2,086, drove in more runs than any other player in this group and hit the third most in major league history.							
